gene	mean	Fus-HO_mean	Fus-HO_positive_frac	VasHO_mean	VasHO_positive_frac	log2FC	-log10 p-val	is_significant
SDSL	0.048804633	0.05789108	0.059375	0.042683978	0.056842105263157895	-0.43876028	0.47266245	0
LHX5	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
LHX5-AS1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
LINC01234	0.0010809745	0.002685521	0.003125	4.8748916e-10	0.0	-4.799868	0.49748212	0
RBM19	0.07472795	0.06655992	0.071875	0.080230914	0.11157894736842106	0.26913565	0.36453468	0
AC009731.1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
AC073863.1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
AC010183.1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
AC010183.2	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
LINC02459	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
TBX5	0.037048068	0.050454415	0.05	0.028017242	0.037894736842105266	-0.8463821	0.9260221	0
TBX5-AS1	0.007460926	0.0030421668	0.003125	0.010437758	0.01263157894736842	1.7457361	0.7498045	0
AC010177.1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
TBX3	0.18843435	0.25044736	0.2125	0.14665528	0.16	-0.7716708	2.6694078	0
AC026765.3	0.0029665001	-9.458745e-11	0.0	0.0049649784	0.008421052631578947	5.6624856	1.3238447	0
AC026765.4	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
AC026765.2	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
AC009804.2	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
AC008125.1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
AC078880.1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
AC078880.3	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
AC078880.4	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
AC078880.5	0.00090416026	0.0022462485	0.003125	4.8748916e-10	0.0	-4.552277	0.49747935	0
AC078880.2	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
AC009803.2	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
AC009803.1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
AC009387.1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
LINC02463	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
AC012157.3	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
MED13L	0.40592337	0.4068447	0.375	0.40530312	0.45473684210526316	-0.0054755565	0.013952356	0
AC012157.2	0.0021636442	0.0034018292	0.003125	0.0013294925	0.002105263157894737	-1.2926056	0.24355319	0
AC130895.1	0.010146664	0.0113442885	0.009375	0.009339683	0.01263157894736842	-0.27781755	0.10172152	0
AC079384.2	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
AC079384.1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
LINC02457	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
LINC00173	0.0061196764	0.010880882	0.0125	0.0029120583	0.004210526315789474	-1.8661723	0.7524186	0
MAP1LC3B2	0.011996417	0.0019322432	0.003125	0.018776488	0.02526315789473684	3.2154453	2.3669322	0
AC125603.4	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
AC125603.3	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
AC125603.2	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
AC125603.1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
C12orf49	0.14234394	0.10048204	0.11875	0.17054576	0.21473684210526317	0.76263183	2.642189	0
RNFT2	0.007951893	-9.458745e-11	0.0	0.013308958	0.016842105263157894	7.0670547	2.2148619	0
AC083806.3	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
HRK	0.0020813856	-9.458745e-11	0.0	0.003483582	0.004210526315789474	5.163332	0.80078244	0
FBXW8	0.08302051	0.08719353	0.090625	0.08020965	0.10736842105263159	-0.120301306	0.14130488	0
AC083806.2	0.005812827	0.0066172453	0.00625	0.00527088	0.00631578947368421	-0.3227111	0.091779806	0
AC127164.1	0.008733993	0.016947668	0.01875	0.0032004477	0.004210526315789474	-2.3688407	1.1873912	0
AC026368.1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
TESC	0.014980784	0.02151469	0.021875	0.010578879	0.010526315789473684	-1.0172518	0.5725741	0
TESC-AS1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
FBXO21	0.27204895	0.2936481	0.303125	0.25749457	0.3178947368421053	-0.18947731	0.57021636	0
NOS1	0.0012618095	-9.458745e-11	0.0	0.0021118694	0.002105263157894737	4.4671955	0.49782252	0
AC073864.1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
KSR2	0.00075154606	-9.458745e-11	0.0	0.0012578497	0.002105263157894737	3.7632532	0.49781957	0
AC084291.1	0.0013862938	0.0034440488	0.003125	4.8748916e-10	0.0	-5.14732	0.49747762	0
RFC5	0.026329162	0.020947888	0.025	0.029954609	0.04631578947368421	0.51391065	0.44218376	0
AC131159.2	0.00054864556	-9.458745e-11	0.0	0.0009182493	0.002105263157894737	3.3480203	0.49780664	0
WSB2	0.17291586	0.18740053	0.196875	0.16315712	0.20210526315789473	-0.19974883	0.42747965	0
AC131159.1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
VSIG10	0.041488133	0.03686019	0.04375	0.044606466	0.05473684210526316	0.27451125	0.25150013	0
AC131238.1	0.0025423595	-9.458745e-11	0.0	0.004255107	0.004210526315789474	5.444638	0.802633	0
PEBP1	1.1421286	1.0129883	0.7	1.2291273	0.88	0.2789917	4.729031	0
TAOK3	0.2134009	0.138267	0.14375	0.2640159	0.3031578947368421	0.93267125	5.0433493	1
AC026367.1	0.0027268322	0.004044587	0.003125	0.0018391303	0.002105263157894737	-1.0958185	0.20770156	0
SUDS3	0.33980736	0.33201042	0.315625	0.3450574	0.3957894736842105	0.055591423	0.14472671	0
AC026367.3	0.0025737302	-9.458745e-11	0.0	0.0043076114	0.004210526315789474	5.4619265	0.7269273	0
AC026367.2	0.005106588	0.0070693064	0.00625	0.00378427	0.004210526315789474	-0.88419	0.24965863	0
LINC02460	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
LINC02423	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
LINC02440	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
LINC02439	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
AC087863.2	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
SRRM4	0.0034943912	0.0025248614	0.003125	0.004147555	0.00631578947368421	0.69439137	0.18970402	0
AC087885.1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
AC084361.1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
AC084880.4	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
HSPB8	0.04258106	0.04567615	0.05625	0.04049652	0.05263157894736842	-0.17324002	0.15219139	0
AC084880.3	0.00085913244	-9.458745e-11	0.0	0.0014379162	0.002105263157894737	3.9429064	0.49782693	0
AC084880.2	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
LINC00934	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
CCDC60	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
AC002070.1	0.00083831535	-9.458745e-11	0.0	0.0014030741	0.002105263157894737	3.9098456	0.4978197	0
TMEM233	0.0006674865	-9.458745e-11	0.0	0.0011171605	0.002105263157894737	3.605449	0.49782026	0
PRKAB1	0.041270707	0.04807431	0.053125	0.036687963	0.05052631578947368	-0.38903013	0.3806893	0
CIT	0.04288072	0.026982954	0.028125	0.053590875	0.06736842105263158	0.9872919	1.3378315	0
AC002563.1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
BICDL1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
RAB35	0.13385305	0.09268164	0.09375	0.1615897	0.2063157894736842	0.8013165	2.5753489	0
AC004812.2	0.022059258	0.012178821	0.015625	0.028715638	0.037894736842105266	1.23068	1.2112423	0
GCN1	0.1232585	0.08801267	0.096875	0.14700316	0.20210526315789473	0.7394068	2.2083685	0
RPLP0	3.0344112	3.0793955	1.0	3.0041077	0.9978947368421053	-0.035709463	2.0743964	0
PXN-AS1	0.0315061	0.026590021	0.028125	0.034818374	0.042105263157894736	0.38768595	0.30311635	0
PXN	0.10269936	0.10859499	0.121875	0.09872779	0.12421052631578948	-0.1372967	0.19216315	0
AC004263.2	0.002115065	0.002716303	0.003125	0.0017100127	0.002105263157894737	-0.6378029	0.12262405	0
AC004263.1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
SIRT4	0.01491008	0.017805776	0.021875	0.012959221	0.018947368421052633	-0.4553561	0.25825542	0
PLA2G1B	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
MSI1	0.0023284818	0.003917681	0.003125	0.0012578497	0.002105263157894737	-1.5650392	0.28534624	0
AC003982.1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
COX6A1	1.4059241	1.4082192	0.875	1.4043773	0.911578947368421	-0.003941029	0.029609635	0
TRIAP1	0.23703818	0.2699851	0.275	0.21483926	0.2694736842105263	-0.32948497	1.1099566	0
GATC	0.12548901	0.12651674	0.13125	0.12479687	0.15578947368421053	-0.019730873	0.025586309	0
SRSF9	1.1265918	1.175896	0.821875	1.0933739	0.8442105263157895	-0.10496442	1.1335136	0
DYNLL1	2.0842159	1.9185096	0.953125	2.1958475	0.9789473684210527	0.19478224	8.788076	0
NRAV	0.047760025	0.042355157	0.046875	0.05140155	0.07368421052631578	0.278676	0.28491232	0
AC063943.1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
COQ5	0.16689125	0.18453063	0.1875	0.15500748	0.1957894736842105	-0.2513736	0.5581771	0
RNF10	0.2943461	0.23950483	0.24375	0.3312898	0.3894736842105263	0.4678722	2.3502946	0
POP5	0.2019425	0.13376382	0.140625	0.24787244	0.3136842105263158	0.8894137	4.7243896	0
AC125616.1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
CABP1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
MLEC	0.6940534	0.5389229	0.4625	0.79856324	0.6884210526315789	0.56724066	7.971238	1
AC069234.2	0.0023743706	-9.458745e-11	0.0	0.003973947	0.008421052631578947	5.3483567	1.2825809	0
AC069234.5	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
AC069234.4	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
UNC119B	0.036254838	0.04047518	0.046875	0.033412453	0.04421052631578947	-0.27590016	0.23307666	0
AC069234.3	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
ACADS	0.055002566	0.057682153	0.05625	0.053197928	0.07157894736842105	-0.11654454	0.10584411	0
AC069234.1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
SPPL3	0.24949263	0.2287241	0.2375	0.26348186	0.30105263157894735	0.20401195	0.574857	0
AC069214.1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
HNF1A-AS1	0.012010802	0.012973732	0.015625	0.011361953	0.014736842105263158	-0.18981819	0.080273814	0
HNF1A	0.00081940606	-9.458745e-11	0.0	0.0013714259	0.002105263157894737	3.8791444	0.49781978	0
C12orf43	0.16117968	0.11327328	0.115625	0.19345362	0.2463157894736842	0.7716527	2.9371924	0
OASL	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
P2RX7	0.019481022	0.008016327	0.009375	0.027204596	0.035789473684210524	1.7502449	1.6661909	0
AC069209.2	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
AC069209.1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
P2RX4	0.149585	0.1339626	0.134375	0.16010968	0.2	0.25705457	0.5139715	0
CAMKK2	0.15017273	0.10692512	0.1125	0.17930807	0.24210526315789474	0.7452953	2.7030895	0
ANAPC5	0.6001562	0.4647358	0.409375	0.6913884	0.6610526315789473	0.572984	6.9628496	1
AC048337.1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
RNF34	0.11991997	0.08614856	0.090625	0.14267133	0.18736842105263157	0.7271341	2.1097143	0
KDM2B	0.068903156	0.07336978	0.075	0.065894455	0.08842105263157894	-0.1548061	0.1682638	0
KDM2B-DT	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
ORAI1	0.18720919	0.12972598	0.140625	0.22593366	0.2694736842105263	0.7999585	3.5857167	0
MORN3	0.0073048454	0.009482683	0.009375	0.00583758	0.008421052631578947	-0.69055444	0.2399773	0
AC084018.4	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
TMEM120B	0.059865825	0.0662199	0.075	0.05558563	0.06736842105263158	-0.2521368	0.2768684	0
RHOF	0.06369162	0.060456477	0.075	0.06587149	0.09052631578947369	0.123561464	0.1334842	0
LINC01089	0.04523331	0.036713142	0.04375	0.05097357	0.06526315789473684	0.47235602	0.5046792	0
AC084018.1	0.0010007869	0.0024863053	0.003125	4.8748916e-10	0.0	-4.692814	0.49747968	0
AC084018.2	0.0062488094	0.005899383	0.00625	0.0064842	0.008421052631578947	0.13419394	0.04002509	0
SETD1B	0.047970414	0.01571711	0.01875	0.06969915	0.0968421052631579	2.1417236	5.0796947	1
HPD	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
AC079360.1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
AC069503.3	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
AC069503.4	0.00094212097	0.0023405573	0.003125	4.8748916e-10	0.0	-4.609132	0.4974829	0
PSMD9	0.5037706	0.42471132	0.39375	0.5570321	0.5642105263157895	0.39119732	2.9397168	0
WDR66	0.013235812	0.007439115	0.009375	0.017140958	0.023157894736842106	1.1933728	0.76326066	0
AC069503.1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
BCL7A	0.08797453	0.091271065	0.090625	0.08575407	0.12	-0.089850925	0.10485507	0
AC156455.1	0.054474253	0.052680865	0.059375	0.055682935	0.07368421052631578	0.07980881	0.07311384	0
MLXIP	0.3530448	0.23569511	0.234375	0.4321006	0.47368421052631576	0.87416726	7.7493663	1
LRRC43	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
IL31	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
B3GNT4	0.0014149558	-9.458745e-11	0.0	0.0023681878	0.002105263157894737	4.6253815	0.49781978	0
AC048338.2	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
DIABLO	0.018985676	0.017948216	0.01875	0.019684546	0.029473684210526315	0.13251777	0.069906056	0
VPS33A	0.107361384	0.12167509	0.125	0.09771883	0.13894736842105262	-0.316035	0.5339441	0
CLIP1	0.30723765	0.21850221	0.225	0.3670156	0.42105263157894735	0.7479264	5.293793	1
CLIP1-AS1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
ZCCHC8	0.11886662	0.09398097	0.1	0.13563186	0.17894736842105263	0.52878463	1.2726082	0
AC127002.2	0.0016198908	-9.458745e-11	0.0	0.0027111857	0.004210526315789474	4.8131084	0.7437435	0
RSRC2	0.71399087	0.7193609	0.5875	0.71037257	0.671578947368421	-0.018137315	0.073743016	0
KNTC1	0.037735395	0.025021104	0.03125	0.046301167	0.06736842105263158	0.88526124	1.1493113	0
AC026333.4	0.0009902415	-9.458745e-11	0.0	0.0016573507	0.002105263157894737	4.1353316	0.49782184	0
AC026333.3	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
HCAR2	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
HCAR3	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
HCAR1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
DENR	0.4558787	0.48352405	0.434375	0.43725666	0.4905263157894737	-0.14507571	0.59897125	0
CCDC62	0.0008263325	0.002052895	0.003125	4.8748916e-10	0.0	-4.4281993	0.49748316	0
HIP1R	0.013473342	0.012429406	0.015625	0.0141765475	0.023157894736842106	0.18832912	0.09112294	0
VPS37B	0.10222916	0.101615146	0.10625	0.10264302	0.13473684210526315	0.0145058	0.0168961	0
AC027290.1	0.00076144113	-9.458745e-11	0.0	0.0012744112	0.002105263157894737	3.7807431	0.49782515	0
ABCB9	0.052442856	0.061468598	0.059375	0.04636297	0.061052631578947365	-0.40611336	0.44092107	0
OGFOD2	0.050979495	0.052989785	0.053125	0.04962575	0.06526315789473684	-0.094441116	0.07884503	0
ARL6IP4	1.2815697	1.1285664	0.8	1.384643	0.9263157894736842	0.29499915	7.4290924	0
PITPNM2	0.022545027	0.0048637046	0.00625	0.034456793	0.042105263157894736	2.7994804	3.1172922	0
PITPNM2-AS1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
MPHOSPH9	0.078112915	0.051471613	0.059375	0.09606109	0.13473684210526315	0.898876	2.0908124	0
C12orf65	0.13381602	0.16245383	0.16875	0.11452327	0.16631578947368422	-0.50401765	1.2887554	0
CDK2AP1	0.94812346	0.64821315	0.534375	1.1501671	0.8442105263157895	0.82720613	23.454187	1
AC068768.1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
SBNO1	0.40805703	0.4331418	0.409375	0.3911581	0.4231578947368421	-0.14705186	0.5536124	0
SBNO1-AS1	0.021124354	0.029563792	0.034375	0.0154388	0.021052631578947368	-0.93282795	0.7620131	0
KMT5A	0.23637372	0.16504419	0.16875	0.28442553	0.33263157894736844	0.7848318	4.241376	0
RILPL2	0.08455832	0.08362582	0.084375	0.08518675	0.11368421052631579	0.026648894	0.027997745	0
SNRNP35	0.16898732	0.10346264	0.115625	0.21312985	0.2673684210526316	1.0419058	5.131988	1
RILPL1	0.17667201	0.17914635	0.190625	0.17500456	0.22105263157894736	-0.03372709	0.056703612	0
AC145423.2	0.0019967477	-9.458745e-11	0.0	0.003341925	0.002105263157894737	5.1051455	0.49781874	0
AC145423.3	0.0010258437	-9.458745e-11	0.0	0.0017169376	0.002105263157894737	4.1834383	0.49782482	0
TMED2-DT	0.012248225	0.01635361	0.015625	0.009482303	0.014736842105263158	-0.7799599	0.3875591	0
TMED2	0.7285691	0.71048987	0.621875	0.7407497	0.6757894736842105	0.060163874	0.31195924	0
DDX55	0.10796098	0.13273148	0.134375	0.091273814	0.12842105263157894	-0.5397445	1.1290454	0
EIF2B1	0.1646893	0.12457056	0.140625	0.19171649	0.2336842105263158	0.6216059	2.1454265	0
GTF2H3	0.16361973	0.13435774	0.1375	0.18333325	0.24	0.44810244	1.2783486	0
TCTN2	0.028796284	0.031602446	0.028125	0.02690622	0.037894736842105266	-0.23130248	0.14976016	0
AC117503.1	0.0038173508	0.009483883	0.009375	4.8748916e-10	0.0	-6.5825315	1.0690278	0
ATP6V0A2	0.069028966	0.04312513	0.05	0.08648026	0.11368421052631579	1.0021677	2.168501	0
AC117503.5	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
DNAH10	0.0016138201	-9.458745e-11	0.0	0.0027010248	0.004210526315789474	4.807884	0.6569745	0
CCDC92	0.1820004	0.12317236	0.13125	0.22163108	0.28	0.8469616	3.8484614	0
DNAH10OS	0.0132918	0.027589427	0.025	0.0036595955	0.00631578947368421	-2.8806858	1.7474655	0
AC068790.7	0.015310853	0.0050828615	0.00625	0.02220124	0.02526315789473684	2.1053033	1.5883217	0
AC068790.4	0.0006931494	-9.458745e-11	0.0	0.0011601121	0.002105263157894737	3.6554816	0.49781916	0
AC068790.3	0.003270587	0.0039872406	0.003125	0.002787862	0.004210526315789474	-0.5011252	0.10374581	0
AC068790.2	0.0016457748	-9.458745e-11	0.0	0.002754506	0.004210526315789474	4.8351707	0.79304737	0
AC068790.5	0.004282842	-9.458745e-11	0.0	0.0071681244	0.008421052631578947	6.1835127	1.3217448	0
AC068790.6	0.006535473	0.007948144	0.00625	0.005583736	0.00631578947368421	-0.5018166	0.14316437	0
ZNF664	0.08015542	0.06439334	0.06875	0.09077434	0.12421052631578948	0.49472278	0.8402051	0
RFLNA	0.0110762315	0.006890313	0.009375	0.013896129	0.018947368421052633	1.001599	0.579563	0
AC068790.9	0.004406899	0.0013651478	0.003125	0.0064561386	0.010526315789473684	2.1618001	0.90521306	0
AC026358.1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
NCOR2	0.30045617	0.24318478	0.240625	0.33903664	0.4063157894736842	0.47922063	2.4269485	0
AC073592.1	0.002252781	0.0025304838	0.003125	0.0020656907	0.004210526315789474	-0.28050086	0.0577159	0
SCARB1	0.108795315	0.14644814	0.153125	0.083429456	0.10736842105263159	-0.81101763	2.126229	0
AC073593.2	0.0035767858	-9.458745e-11	0.0	0.0059864097	0.008421052631578947	5.9275208	1.3163475	0
UBC	2.2783942	2.3323705	0.9875	2.2420325	0.9873684210526316	-0.05698732	1.6352619	0
DHX37	0.029587438	0.025376169	0.025	0.032424815	0.04842105263157895	0.35239264	0.26691544	0
BRI3BP	0.012800039	0.004987631	0.00625	0.01806311	0.02736842105263158	1.8359454	1.3490899	0
THRIL	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
AACS	0.042194474	0.028839914	0.03125	0.051191445	0.06947368421052631	0.82565767	1.0548273	0
AC122688.2	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
AC122688.5	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
TMEM132B	0.0449107	0.018426053	0.01875	0.06275315	0.06947368421052631	1.7624295	2.945337	0
AC005252.4	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
LINC00939	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
LINC02826	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
LINC02359	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
AC005888.1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
AC007368.1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
LINC02825	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
LINC02347	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
AC006065.4	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
AC006065.3	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
LINC02824	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
LINC00943	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
LINC00944	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
LINC02372	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
AC078878.2	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
LINC02405	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
AC079949.3	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
AC079949.1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
AC079949.5	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
AC079949.2	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
AC079949.6	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
LINC02376	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
LINC02375	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
AC068787.4	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
AC068787.3	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
AC068787.2	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
AC068787.5	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
AC025252.1	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
LINC02411	9.749783e-10	-9.458745e-11	0.0	4.8748916e-10	0.0	8.427125e-06	44.55244	0
