gene	mean	HO_mean	HO_positive_frac	VasHO_mean	VasHO_positive_frac	log2FC	-log10 p-val	is_significant
EPHB6	0.0909602	0.18358131	0.24489795918367346	0.052742377	0.06526315789473684	-1.7974374	5.830719	1
TRPV6	0.00180911	0.0031450386	0.00510204081632653	0.0012578497	0.002105263157894737	-1.2569119	0.2381416	0
AC245427.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC245427.2	0.0013698243	-1.3096724e-10	0.0	0.0019350563	0.002105263157894737	4.3469987	0.4978186	0
TRPV5	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
LLCFC1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
KEL	0.0016392547	0.005611898	0.01020408163265306	4.8748916e-10	0.0	-5.8358912	0.80098265	0
OR9A2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
OR6V1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
PIP	0.00075164606	-1.3096724e-10	0.0	0.0010617987	0.002105263157894737	3.53829	0.49782142	0
TAS2R39	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC073342.2	0.001009805	0.0034569963	0.00510204081632653	4.8748916e-10	0.0	-5.1525807	0.49682426	0
TAS2R40	0.0007124225	0.00243892	0.00510204081632653	4.8748916e-10	0.0	-4.6661363	0.4968198	0
GSTK1	0.5138214	0.43250182	0.5153061224489796	0.547377	0.5726315789473684	0.3397587	2.2221754	0
AC073342.1	0.0008385106	0.002870575	0.00510204081632653	4.8748916e-10	0.0	-4.8926635	0.49682325	0
TMEM139	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
CASP2	0.1006223	0.11181327	0.17346938775510204	0.09600482	0.12421052631578948	-0.21970034	0.32203853	0
CLCN1	0.0021036486	-1.3096724e-10	0.0	0.0029716808	0.004210526315789474	4.9409585	0.79477346	0
FAM131B	0.0017824451	0.006102106	0.01020408163265306	4.8748916e-10	0.0	-5.9546795	0.80180174	0
AC093673.2	0.00078230357	-1.3096724e-10	0.0	0.001105107	0.002105263157894737	3.5910912	0.49782634	0
AC093673.1	0.14438048	0.10520571	0.17346938775510204	0.1605454	0.20421052631578948	0.60929596	1.7788223	0
ZYX	0.49941763	0.33721945	0.4387755102040816	0.5663468	0.5726315789473684	0.74782515	7.887983	1
EPHA1	0.0032947354	-1.3096724e-10	0.0	0.0046542473	0.00631578947368421	5.571147	1.0682999	0
EPHA1-AS1	0.019949134	0.02999747	0.04591836734693878	0.01580275	0.023157894736842106	-0.920366	0.69081396	0
TAS2R60	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
TAS2R41	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
CTAGE15	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
TCAF2	0.012290296	0.011880684	0.02040816326530612	0.012459269	0.016842105263157894	0.06804217	0.027056804	0
TCAF2C	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
CTAGE6	0.0033218043	0.0014213662	0.00510204081632653	0.0041060764	0.002105263157894737	1.4671075	0.2700998	0
TCAF1	0.69273865	0.6539059	0.6938775510204082	0.7087633	0.6821052631578948	0.1162037	0.63440675	0
OR2F2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
OR2F1	0.00046958268	-1.3096724e-10	0.0	0.00066334667	0.002105263157894737	2.9323404	0.4978152	0
OR6B1	0.00046958268	-1.3096724e-10	0.0	0.00066334667	0.002105263157894737	2.9323404	0.4978152	0
OR2A5	0.0013262606	-1.3096724e-10	0.0	0.0018735173	0.002105263157894737	4.302699	0.49782035	0
OR2A25	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
OR2A12	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
OR2A2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
OR2A14	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
CTAGE4	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
ARHGEF35	0.06488431	0.07479973	0.12244897959183673	0.06079325	0.08842105263157894	-0.2986782	0.37608275	0
AC004889.1	0.21952382	0.209371	0.3163265306122449	0.2237125	0.2694736842105263	0.09554012	0.20194091	0
OR2A42	0.0018119576	0.006203141	0.00510204081632653	4.8748916e-10	0.0	-5.977992	0.4968228	0
OR2A7	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
CTAGE8	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
OR2A1-AS1	0.019874416	0.021912083	0.03571428571428571	0.019033507	0.02736842105263158	-0.20219442	0.112173945	0
OR2A1	0.0012826062	-1.3096724e-10	0.0	0.00181185	0.002105263157894737	4.2568994	0.49782473	0
ARHGEF5	0.050800476	0.056220878	0.09183673469387756	0.048564203	0.06947368421052631	-0.21080887	0.20287354	0
NOBOX	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
TPK1	0.01058135	0.0031212193	0.00510204081632653	0.013659669	0.018947368421052633	2.094767	1.2216008	0
AC006007.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
CNTNAP2	0.039285924	0.03626304	0.05612244897959184	0.040533572	0.05052631578947368	0.16019934	0.11620148	0
AC006004.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC005518.1	0.0009401703	0.003218604	0.00510204081632653	4.8748916e-10	0.0	-5.052498	0.49682307	0
AC006974.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC006974.2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC005229.5	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
C7orf33	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC005229.4	0.017704157	0.01390509	0.02040816326530612	0.019271737	0.02526315789473684	0.468002	0.24237625	0
CUL1	0.26037842	0.18102753	0.28061224489795916	0.29312024	0.35789473684210527	0.6949788	3.7877545	0
EZH2	0.11865876	0.14618245	0.22959183673469388	0.10730175	0.12631578947368421	-0.44573915	0.929659	0
AC073140.2	0.0011421448	0.0039100572	0.00510204081632653	4.8748916e-10	0.0	-5.325544	0.4968245	0
AC073140.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
GHET1	0.0011368381	-1.3096724e-10	0.0	0.0016059334	0.002105263157894737	4.092491	0.49782813	0
PDIA4	0.995096	1.0358776	0.8469387755102041	0.9782668	0.7768421052631579	-0.08254552	0.5723505	0
ZNF786	0.025363185	0.021182956	0.025510204081632654	0.027088095	0.037894736842105266	0.35327646	0.20382579	0
ZNF425	0.016254432	0.02189832	0.04081632653061224	0.013925468	0.023157894736842106	-0.64934444	0.42296553	0
ZNF398	0.06517939	0.04084162	0.07142857142857142	0.07522202	0.10105263157894737	0.8795035	1.6074787	0
ZNF282	0.037462346	0.05140644	0.08673469387755102	0.031709086	0.04421052631578947	-0.69531393	0.7630828	0
ZNF212	0.011581827	0.021357246	0.03571428571428571	0.007548022	0.010526315789473684	-1.4883063	0.91200525	0
ZNF783	0.04409855	0.06328795	0.09693877551020408	0.03618101	0.04631578947368421	-0.80499405	0.9857475	0
AC004941.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC073314.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
ZNF777	0.044366684	0.02881501	0.04591836734693878	0.050784018	0.06947368421052631	0.81539404	0.9661273	0
ZNF746	0.048518237	0.0577302	0.09693877551020408	0.044717412	0.061052631578947365	-0.3677638	0.3835718	0
KRBA1	0.03048527	0.028880738	0.05102040816326531	0.031147623	0.04631578947368421	0.10865223	0.073369905	0
ZNF467	0.2024465	0.30079752	0.42346938775510207	0.1618635	0.1957894736842105	-0.8936034	4.7667813	0
SSPO	0.010064757	0.00279885	0.00510204081632653	0.013062901	0.018947368421052633	2.1829247	1.2654392	0
ZNF862	0.025785303	0.018106833	0.03571428571428571	0.02895369	0.04	0.6742414	0.58576775	0
AC004877.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
ATP6V0E2-AS1	0.0010102245	-1.3096724e-10	0.0	0.0014270745	0.002105263157894737	3.9327004	0.49782428	0
ATP6V0E2	0.024652824	0.021123983	0.03571428571428571	0.02610887	0.031578947368421054	0.30435982	0.18443735	0
AC093458.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC092681.3	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC092681.2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC092666.1	0.00077750697	0.0026617309	0.00510204081632653	4.8748916e-10	0.0	-4.7874937	0.49682397	0
AC006008.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
ACTR3C	0.0017564612	-1.3096724e-10	0.0	0.0024812326	0.004210526315789474	4.68999	0.78750885	0
ZBED6CL	0.0019349324	0.0032529735	0.00510204081632653	0.0013910583	0.002105263157894737	-1.1691045	0.22247836	0
LRRC61	0.020904358	0.03341525	0.05612244897959184	0.01574189	0.021052631578947368	-1.0810733	0.90443385	0
AC005586.2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
RARRES2	0.058691904	0.070969954	0.12244897959183673	0.053626157	0.05894736842105263	-0.40361515	0.49556383	0
AC005586.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
REPIN1	0.13929321	0.14555706	0.22448979591836735	0.1367088	0.18105263157894738	-0.09041469	0.14154564	0
ZNF775	0.08568276	0.065583035	0.10714285714285714	0.09397668	0.12421052631578948	0.51831627	0.8915588	0
AC073111.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC073111.4	0.027289836	0.043206163	0.061224489795918366	0.020722562	0.031578947368421054	-1.0564247	1.0021944	0
LINC00996	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
GIMAP8	0.0010822099	-1.3096724e-10	0.0	0.0015287637	0.002105263157894737	4.0257072	0.49782538	0
GIMAP7	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
GIMAP4	0.003577151	-1.3096724e-10	0.0	0.005053196	0.004210526315789474	5.6873975	0.80130434	0
GIMAP6	0.0006366374	-1.3096724e-10	0.0	0.00089933345	0.002105263157894737	3.3209682	0.49781692	0
GIMAP2	0.0038587067	0.0033631132	0.00510204081632653	0.004063205	0.004210526315789474	0.2656249	0.058360513	0
GIMAP1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
GIMAP5	0.0031034204	0.0024518345	0.00510204081632653	0.0033723214	0.004210526315789474	0.4443657	0.10356966	0
TMEM176B	0.06330625	0.08678031	0.11224489795918367	0.05362078	0.056842105263157895	-0.69354886	0.90702474	0
TMEM176A	0.047030017	0.076512195	0.10714285714285714	0.03486534	0.037894736842105266	-1.1316485	1.516071	0
AOC1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
KCNH2	0.054321542	0.10239534	0.14795918367346939	0.03448559	0.04631578947368421	-1.5673153	3.1401482	0
NOS3	0.09500192	0.09238444	0.14795918367346939	0.0960822	0.12210526315789473	0.05655933	0.06622909	0
ATG9B	0.013182747	0.01190084	0.02040816326530612	0.013711697	0.016842105263157894	0.20275517	0.0897179	0
ABCB8	0.11043121	0.08485184	0.1326530612244898	0.12098625	0.15578947368421053	0.51131797	1.0353686	0
AC010973.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
ASIC3	0.008041742	0.0069684708	0.01020408163265306	0.008484679	0.010526315789473684	0.2803661	0.0876114	0
CDK5	0.15926625	0.11975444	0.17857142857142858	0.17557016	0.20842105263157895	0.55158573	1.5129254	0
SLC4A2	0.21874626	0.21707985	0.3010204081632653	0.21943273	0.27789473684210525	0.015545726	0.027193693	0
AC010973.2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
FASTK	0.2593439	0.24763055	0.37755102040816324	0.2641753	0.33052631578947367	0.093269736	0.22880475	0
TMUB1	0.2366136	0.19085866	0.29081632653061223	0.25549245	0.3157894736842105	0.4205848	1.53658	0
AGAP3	0.1301653	0.14601599	0.2193877551020408	0.123625025	0.15368421052631578	-0.23997675	0.41729254	0
GBX1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
ASB10	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
IQCA1L	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC021097.2	0.00075437647	0.0025825445	0.00510204081632653	4.8748916e-10	0.0	-4.7455235	0.49682498	0
ABCF2	0.123559535	0.09734359	0.16326530612244897	0.13437726	0.17894736842105263	0.4647231	1.0246321	0
CHPF2	0.24569717	0.18930283	0.27040816326530615	0.26896578	0.3263157894736842	0.5065009	2.046282	0
SMARCD3	0.17951374	0.17923112	0.25	0.17963044	0.23789473684210527	0.0032088927	0.004894401	0
AC021097.1	0.024868589	0.03664876	0.061224489795918366	0.020007743	0.02526315789473684	-0.8699445	0.76365256	0
AC005486.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
NUB1	0.35840866	0.37382784	0.45918367346938777	0.35204434	0.4189473684210526	-0.086593024	0.24163663	0
WDR86	0.016572086	0.04004187	0.061224489795918366	0.006887515	0.008421052631578947	-2.5222566	2.129076	0
WDR86-AS1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC005996.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
CRYGN	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
RHEB	0.75578237	0.81899965	0.826530612244898	0.7296981	0.6694736842105263	-0.16654152	1.3428744	0
PRKAG2	0.048284777	0.056052983	0.08163265306122448	0.045079704	0.05894736842105263	-0.31368777	0.29213405	0
AC093583.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
PRKAG2-AS1	0.0010293085	0.0035237658	0.00510204081632653	4.8748916e-10	0.0	-5.179411	0.4968234	0
AC074257.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
GALNTL5	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
GALNT11	0.3459837	0.38674816	0.5306122448979592	0.3291607	0.38526315789473686	-0.23253717	0.9617359	0
AC006017.1	0.0030104495	0.0034166095	0.00510204081632653	0.002842929	0.004210526315789474	-0.25693244	0.052932642	0
KMT2C	0.4861611	0.49338582	0.5969387755102041	0.4831802	0.52	-0.030148726	0.095190026	0
LINC01003	0.0664429	0.10348926	0.15816326530612246	0.051157106	0.06947368421052631	-1.0150504	2.0274813	0
XRCC2	0.031116106	0.028562743	0.05102040816326531	0.03216996	0.04631578947368421	0.17101519	0.120214246	0
ACTR3B	0.034681533	0.049252376	0.08163265306122448	0.028669514	0.035789473684210524	-0.7785788	0.8180638	0
AC006348.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
LINC01287	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC073236.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC005998.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
DPP6	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC006019.3	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC006019.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC006019.2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC024730.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC073336.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
PAXIP1-AS2	0.0040140455	-1.3096724e-10	0.0	0.0056703677	0.010526315789473684	5.850593	1.5555679	0
PAXIP1	0.054603234	0.03013449	0.061224489795918366	0.06470002	0.08421052631578947	1.0997992	1.9756964	0
AC093726.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC093726.2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
PAXIP1-AS1	0.024902672	0.0271951	0.05102040816326531	0.02395678	0.031578947368421054	-0.18219845	0.11503733	0
HTR5A-AS1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
HTR5A	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC099552.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC099552.3	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC099552.5	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC099552.2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC144652.1	0.008785196	0.01044728	0.015306122448979591	0.008099316	0.01263157894736842	-0.36329553	0.13084137	0
INSIG1	0.14248377	0.07041682	0.11224489795918367	0.17222099	0.21052631578947367	1.289059	5.138886	1
BLACE	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC008060.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC008060.4	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC008060.5	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC008060.3	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
EN2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
CNPY1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC009403.2	0.0019846107	0.006794214	0.01020408163265306	4.8748916e-10	0.0	-6.107307	0.7990495	0
AC008060.2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC009403.3	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC009403.1	0.028170856	0.041283585	0.0663265306122449	0.022760555	0.029473684210526315	-0.8561983	0.77136034	0
RBM33	0.2856876	0.33216545	0.4642857142857143	0.2665073	0.31157894736842107	-0.31761998	1.2272124	0
SHH	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC021218.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
LINC01006	0.041220892	0.060078736	0.09183673469387756	0.033440206	0.05052631578947368	-0.84336215	1.0575433	0
LINC00244	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
RNF32	0.008368782	0.014953359	0.025510204081632654	0.005651749	0.00631578947368421	-1.3880128	0.6601792	0
AC005534.1	0.0016623341	0.002823152	0.00510204081632653	0.0011833408	0.002105263157894737	-1.1876206	0.22722536	0
LMBR1	0.06415827	0.04564123	0.0663265306122449	0.071799085	0.09894736842105263	0.6524783	0.94267356	0
AC006357.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
NOM1	0.16625528	0.13412067	0.18877551020408162	0.17951512	0.23157894736842105	0.42030194	1.0522851	0
MNX1	0.00046958268	-1.3096724e-10	0.0	0.00066334667	0.002105263157894737	2.9323404	0.4978152	0
MNX1-AS2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
MNX1-AS1	0.00046958268	-1.3096724e-10	0.0	0.00066334667	0.002105263157894737	2.9323404	0.4978152	0
AC006967.2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC006967.3	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
UBE3C	0.16574903	0.13482091	0.20918367346938777	0.17851101	0.2294736842105263	0.40470713	1.0731093	0
AC004975.2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
DNAJB6	0.5933756	0.5935548	0.6836734693877551	0.59330255	0.5957894736842105	-0.0006131624	0.0020849602	0
AC006372.3	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC006372.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC006372.2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
PTPRN2	0.12770188	0.14986718	0.24489795918367346	0.11855596	0.14105263157894737	-0.3378621	0.6732924	0
AC005481.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC006003.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC011899.2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC011899.3	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC011899.4	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC011899.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC078942.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
LINC01022	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
NCAPG2	0.05508267	0.03163705	0.05102040816326531	0.064757146	0.08421052631578947	1.0310974	1.6374446	0
ESYT2	0.19686522	0.23065186	0.3163265306122449	0.18292373	0.2231578947368421	-0.33431146	0.8846309	0
WDR60	0.48536152	0.44920677	0.5153061224489796	0.5002809	0.5263157894736842	0.15532611	0.62554306	0
AC004863.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
LINC00689	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
VIPR2	0.0013889209	0.004754888	0.01020408163265306	4.8748916e-10	0.0	-5.601359	0.72076225	0
AC007269.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC144568.2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
OR4F21	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
ZNF596	0.00069462956	-1.3096724e-10	0.0	0.0009812434	0.002105263157894737	3.4346213	0.49781236	0
AC004908.2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC004908.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC004908.3	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC136777.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
FAM87A	0.001252052	-1.3096724e-10	0.0	0.0017686875	0.002105263157894737	4.223955	0.4978209	0
FBXO25	0.083499916	0.0808677	0.11224489795918367	0.0845863	0.11789473684210526	0.06478207	0.064619035	0
AC083964.1	0.001568486	0.003762016	0.00510204081632653	0.00066334667	0.002105263157894737	-2.338944	0.37861434	0
TDRP	0.04629256	0.06079524	0.10204081632653061	0.040308833	0.05473684210526316	-0.5916587	0.71340466	0
ERICH1	0.24914332	0.21307155	0.30612244897959184	0.264026	0.31157894736842107	0.30921125	0.9857683	0
AC100797.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
DLGAP2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC100797.5	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC026950.2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC129915.3	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AC110288.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AF067845.2	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AF067845.1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AF067845.5	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
AF067845.4	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
DLGAP2-AS1	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
CLN8	0.1585757	0.16128379	0.23979591836734693	0.15745847	0.19157894736842104	-0.03460841	0.0509465	0
AC100810.3	0.0007601475	-1.3096724e-10	0.0	0.0010738085	0.002105263157894737	3.553127	0.49782118	0
AC100810.1	0.25309327	0.34869716	0.4642857142857143	0.21364139	0.26526315789473687	-0.7065219	3.8491764	0
AC100810.7	8.367351e-10	-1.3096724e-10	0.0	4.8748916e-10	0.0	8.94307e-06	44.25141	0
ARHGEF10	0.22300266	0.24363622	0.34183673469387754	0.2144872	0.27157894736842103	-0.18375665	0.44291255	0
